Project#,imaged,Morphospecies#,MorphospeciesName,phylum,subphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,Zoosection,Zoosubsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,sex,identifiedBy,identificationRemarks,establismentMeans ,basisOfRecord,institutionID,datasetID,catalogNumber,institutionCode,collectionCode,individualCount,lifeStage,preparations,occurrenceRemarks,recordedBy,associatedMedia,associatedTaxa,associatedReferences,associatedSequences,eventID,parentEventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventTime,year,month,day,habitat,fieldNumber,fieldNotes,eventRemarks,locationID,islandGroup,island,country,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,minimumElevationInMeters,maximumElevationInMeters,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,
SBBG-PIRU_0280,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0280,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0281,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0281,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0282,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0282,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0283,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0283,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0284,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0284,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0285,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0285,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0286,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0286,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0287,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0287,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0288,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0288,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0289,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0289,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0290,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0290,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0291,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0291,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0292,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0292,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0293,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0293,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0294,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0294,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0295,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0295,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0296,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0296,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0297,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0297,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0298,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0298,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0299,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0299,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0300,,,,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Coleoptera,,,,,,,,,,,,,,,,,,,Jose M. Flores,,,,,SBBG-PIRU_,0300,,,,,,,#N/A,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,#N/A,,,,#N/A,#N/A,,
SBBG-PIRU_0301,n,SBBG-PIRU_0126,Microgastrinae,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,,,,,Ichneumonoidea,,Braconidae,Microgastrinae,,,,,,,,,,Kylie J. Etter,to SBBG-PIRU_0126,,,,SBBG-PIRU_,0301,,,1,adult,80% EtOH,,José M. Flores & Neda Brehm ,,,,,Z1-NET,,beat net,30,beats,30 beats,11:00-13:30,2022,5,20,,Z1-NET,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants), plots in which native plants were planted and reference plots with intact native chaparral habitat. This was a reference plot. References plots were dominated by Malacothamnus fasciculatus, Salvia leucophylla, and Artemesia californica.",Z1,,,United States,California,Ventura,Piru,Lake Piru,,420 m,EGM96,,,34.49734116,-118.7577744,34.49734116,-118.7577744,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0302,y,SBBG-PIRU_0302,Chalcidoidea C,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Proctotrupomorpha,,,,Chalcidoidea,,,,,,,,,,,,female,Kylie J. Etter,"to Chalcioidea, ~2mm long, green metallic, wings with stigma right on the marginal vein with a tiny uncus, the postmarginal vein is barely there and about the stize of the stigma, mesosoma bigger the metasoma, lines from the uper corners to the middle of the metanotum, there is a bowtie and the postnotum is football shapped, antenna 13 segmented with 1 annelus, clava not very distinct from the rest of the antennal segments, ocelli are somewhat large, 4-segmented tarsi that are white, two tibial spurs on the mind leg",,,,SBBG-PIRU_,0302,,,1,adult,80% EtOH,,José M. Flores & Neda Brehm ,https://www.inaturalist.org/observations/151159035,,,,Z1-NET,,beat net,30,beats,30 beats,11:00-13:30,2022,5,20,,Z1-NET,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants), plots in which native plants were planted and reference plots with intact native chaparral habitat. This was a reference plot. References plots were dominated by Malacothamnus fasciculatus, Salvia leucophylla, and Artemesia californica.",Z1,,,United States,California,Ventura,Piru,Lake Piru,,420 m,EGM96,,,34.49734116,-118.7577744,34.49734116,-118.7577744,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0303,y,SBBG-PIRU_0303,Chalcidoidea D,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Proctotrupomorpha,,,,Chalcidoidea,,,,,,,,,,,,,Kylie J. Etter,"to Chalcidoidea; ~1mm long; metallic green color, legs are stripped white and black, antennal stigma with uncus, postmarginal vein about half the lenght of the marginal, antenna 7 segments, no annelli, funcile with 2 segements, clava is 3 segmented, scape half white and half dark, darker than light brown that the rest of the antennal segments are,  tarsi with 4 segments, possibly Eulophidae?",,,,SBBG-PIRU_,0303,,,1,adult,80% EtOH,,José M. Flores & Neda Brehm ,https://www.inaturalist.org/observations/151159037,,,,Z1-NET,,beat net,30,beats,30 beats,11:00-13:30,2022,5,20,,Z1-NET,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants), plots in which native plants were planted and reference plots with intact native chaparral habitat. This was a reference plot. References plots were dominated by Malacothamnus fasciculatus, Salvia leucophylla, and Artemesia californica.",Z1,,,United States,California,Ventura,Piru,Lake Piru,,420 m,EGM96,,,34.49734116,-118.7577744,34.49734116,-118.7577744,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0304,n,SBBG-PIRU_0139,Braconinae A,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,,,,,Ichneumonoidea,,Braconidae,Braconinae,,,,,,,,,,Kylie J. Etter,to SBBG-PIRU_0139,,,,SBBG-PIRU_,0304,,,1,adult,80% EtOH,,Kylie J. Etter & Sarah J. Cusser,,,,,R20-NET,,sweep net,30,sweeps,30 sweeps,11:00-13:30,2022,5,20,,R20-NET,,"A total of 30 sweeps were conducted to cover the whole plot. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants) and plots in which native plants were planted. This was a restoration plot, and 18 different species of native plants were planted in rows in March 2022.",R20,,,United States,California,Ventura,Piru,Lake Piru,,436 m,EGM96,,,34.49785995,-118.7589645,34.49785995,-118.7589645,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0305,n,SBBG-PIRU_0126,Microgastrinae,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,,,,,Ichneumonoidea,,Braconidae,Microgastrinae,,,,,,,,,,Kylie J. Etter | Kylie J. Etter,to SBBG-PIRU_0191 | to SBBG-PIRU_0126,,,,SBBG-PIRU_,0305,,,1,adult,80% EtOH,,Kylie J. Etter & Sarah J. Cusser,,,,,R20-NET,,sweep net,30,sweeps,30 sweeps,11:00-13:30,2022,5,20,,R20-NET,,"A total of 30 sweeps were conducted to cover the whole plot. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants) and plots in which native plants were planted. This was a restoration plot, and 18 different species of native plants were planted in rows in March 2022.",R20,,,United States,California,Ventura,Piru,Lake Piru,,436 m,EGM96,,,34.49785995,-118.7589645,34.49785995,-118.7589645,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0306,n,SBBG-PIRU_0126,Microgastrinae,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,,,,,Ichneumonoidea,,Braconidae,Microgastrinae,,,,,,,,,,Kylie J. Etter,to SBBG-PIRU_0126,,,,SBBG-PIRU_,0306,,,2,adult,80% EtOH,,Kylie J. Etter & Sarah J. Cusser,,,,,R20-NET,,sweep net,30,sweeps,30 sweeps,11:00-13:30,2022,5,20,,R20-NET,,"A total of 30 sweeps were conducted to cover the whole plot. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants) and plots in which native plants were planted. This was a restoration plot, and 18 different species of native plants were planted in rows in March 2022.",R20,,,United States,California,Ventura,Piru,Lake Piru,,436 m,EGM96,,,34.49785995,-118.7589645,34.49785995,-118.7589645,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0307,y,SBBG-PIRU_0138,Pteromalini B,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Proctotrupomorpha,,,,Chalcidoidea,,Pteromalidae,Pteromalinae,,Pteromalini,,,,,,,,Kylie J. Etter  ,to SBBG-PIRU_0181 (138),,,,SBBG-PIRU_,0307,,,2,adult,80% EtOH,,Kylie J. Etter & Sarah J. Cusser,https://www.inaturalist.org/observations/151242182,,,,R20-NET,,sweep net,30,sweeps,30 sweeps,11:00-13:30,2022,5,20,,R20-NET,,"A total of 30 sweeps were conducted to cover the whole plot. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants) and plots in which native plants were planted. This was a restoration plot, and 18 different species of native plants were planted in rows in March 2022.",R20,,,United States,California,Ventura,Piru,Lake Piru,,436 m,EGM96,,,34.49785995,-118.7589645,34.49785995,-118.7589645,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0308,n,SBBG-PIRU_0138,Pteromalini B,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Proctotrupomorpha,,,,Chalcidoidea,,Pteromalidae,Pteromalinae,,Pteromalini,,,,,,,,Kylie J. Etter  ,to SBBG-PIRU_0181 (138),,,,SBBG-PIRU_,0308,,,3,adult,80% EtOH,,Kylie J. Etter & Sarah J. Cusser,,,,,R20-NET,,sweep net,30,sweeps,30 sweeps,11:00-13:30,2022,5,20,,R20-NET,,"A total of 30 sweeps were conducted to cover the whole plot. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants) and plots in which native plants were planted. This was a restoration plot, and 18 different species of native plants were planted in rows in March 2022.",R20,,,United States,California,Ventura,Piru,Lake Piru,,436 m,EGM96,,,34.49785995,-118.7589645,34.49785995,-118.7589645,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0309,n,SBBG-PIRU_0126,Microgastrinae,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,,,,,Ichneumonoidea,,Braconidae,Microgastrinae,,,,,,,,,,Kylie J. Etter,to SBBG-PIRU_0126,,,,SBBG-PIRU_,0309,,,1,adult,80% EtOH,,José M. Flores & Neda Brehm ,,,,,Z4-NET,,beat net,30,beats,30 beats,11:00-13:30,2022,5,20,,Z4-NET,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants), plots in which native plants were planted and reference plots with intact native chaparral habitat. This was a reference plot. References plots were dominated by Malacothamnus fasciculatus, Salvia leucophylla, and Artemesia californica.",Z4,,,United States,California,Ventura,Piru,Lake Piru,,425 m,EGM96,,,34.49769592,-118.7583084,34.49769592,-118.7583084,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0310,y,SBBG-PIRU_0310,Chalcidoidea E,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Proctotrupomorpha,,,,Chalcidoidea,,,,,,,,,,,,,Kylie J. Etter  ,"to Chalcioidea, cf Pteromalidae; 9 antennal segments, 3 segment funicle, 3 segment clava, and 1 annelus, also strong carina bisecting the thorax and more carinas, wing has stigma with uncus, there is no postmarginal vein, legs are dark metalic with white ""knees"" and yellow tibias",,,,SBBG-PIRU_,0310,,,1,adult,80% EtOH,,José M. Flores & Neda Brehm ,https://www.inaturalist.org/observations/151159040,,,,Z4-NET,,beat net,30,beats,30 beats,11:00-13:30,2022,5,20,,Z4-NET,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants), plots in which native plants were planted and reference plots with intact native chaparral habitat. This was a reference plot. References plots were dominated by Malacothamnus fasciculatus, Salvia leucophylla, and Artemesia californica.",Z4,,,United States,California,Ventura,Piru,Lake Piru,,425 m,EGM96,,,34.49769592,-118.7583084,34.49769592,-118.7583084,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0311,y,SBBG-PIRU_0311,Synopeas,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Proctotrupomorpha,,,,Platygastroidea,,Platygastridae,Platygastrinae,,,,Synopeas,,,,,,Kylie J. Etter | David G. Notton (trichopria),to Platygastroidea | to Synopeas on iNaturalist,,,,SBBG-PIRU_,0311,,,1,adult,80% EtOH,,José M. Flores & Neda Brehm ,https://www.inaturalist.org/observations/151159043,,,,Z4-NET,,beat net,30,beats,30 beats,11:00-13:30,2022,5,20,,Z4-NET,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants), plots in which native plants were planted and reference plots with intact native chaparral habitat. This was a reference plot. References plots were dominated by Malacothamnus fasciculatus, Salvia leucophylla, and Artemesia californica.",Z4,,,United States,California,Ventura,Piru,Lake Piru,,425 m,EGM96,,,34.49769592,-118.7583084,34.49769592,-118.7583084,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0312,n,SBBG-PIRU_0139,Braconinae A,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,,,,,Ichneumonoidea,,Braconidae,Braconinae,,,,,,,,,,Kylie J. Etter,to SBBG-PIRU_0139,,,,SBBG-PIRU_,0312,,,1,adult,80% EtOH,,José M. Flores & Neda Brehm ,,,,,Z4-NET,,beat net,30,beats,30 beats,11:00-13:30,2022,5,20,,Z4-NET,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants), plots in which native plants were planted and reference plots with intact native chaparral habitat. This was a reference plot. References plots were dominated by Malacothamnus fasciculatus, Salvia leucophylla, and Artemesia californica.",Z4,,,United States,California,Ventura,Piru,Lake Piru,,425 m,EGM96,,,34.49769592,-118.7583084,34.49769592,-118.7583084,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0313,n,SBBG-PIRU_0117,Solierella B,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,,Crabronidae,,,,,Solierella,,,,,female,Kylie J. Etter,to SBBG-PIRU_0117,,,,SBBG-PIRU_,0313,,,1,adult,pinned,,Kylie J. Etter & Sarah J. Cusser,,,,,C17-2,,pitfall trap,24,hours,24 hours,9:00AM 2022/5/19 - 9:00AM 2022/5/20,2022,5,20,,C17-2,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants) and plots in which native plants were planted. This was a control plot, and no native plants were added.",C17,,,United States,California,Ventura,Piru,Lake Piru,,446 m,EGM96,,,34.49807739,-118.7589645,34.49807739,-118.7589645,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0314,n,SBBG-PIRU_0117,Solierella B,Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,,Crabronidae,,,,,Solierella,,,,,female,Kylie J. Etter,to SBBG-PIRU_0117,,,,SBBG-PIRU_,0314,,,1,adult,pinned,,Kylie J. Etter & Sarah J. Cusser,,,,,C17-2,,pitfall trap,24,hours,24 hours,9:00AM 2022/5/19 - 9:00AM 2022/5/20,2022,5,20,,C17-2,,"A pitfall trap was left out for 24 hours, there were 2 pitfall traps in the 4x4m plot placed about 2 feet apart. This collection was a part of an experiment to compare the insect communites on unmanipulated control plots (mostly covered by non-native mustard plants) and plots in which native plants were planted. This was a control plot, and no native plants were added.",C17,,,United States,California,Ventura,Piru,Lake Piru,,446 m,EGM96,,,34.49807739,-118.7589645,34.49807739,-118.7589645,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
SBBG-PIRU_0315,n,SBBG-PIRU_0108,Lasioglossum (Dialictus),Arthropoda,Hexapoda,,Insecta,Pterygota,,,,Hymenoptera,Apocrita,Aculeata,,,,Apoidea,Anthophila,Halictidae,Halictinae,,Halictini,,Lasioglossum,Dialictus,,,,male,Kylie J. Etter   ,to SBBG-PIRU_0108,,,,SBBG-PIRU_,0315,,,1,adult,pinned,,,,,,,R18,,event information lost other than location,,,,,2022,5,20,,,,,R18,,,United States,California,Ventura,Piru,Lake Piru,,446 m,EGM96,,,34.49809265,-118.7588654,34.4981,-118.7589,WGS84,,,,Coordinates were recorded in the field with a Bad Elf. Elevation was obtained in Google Earth using the decimal coordinates.,Google Earth,,
